ID,State,City,Locality,Property_Type,BHK,Size_in_SqFt,Price_in_Lakhs,Price_per_SqFt,Year_Built,Furnished_Status,Floor_No,Total_Floors,Age_of_Property,Nearby_Schools,Nearby_Hospitals,Public_Transport_Accessibility,Parking_Space,Security,Amenities,Facing,Owner_Type,Availability_Status
111614,Assam,Guwahati,Locality_242,Apartment,4.0,2856.0,366.41,0.13,2016.0,Furnished,12.0,16.0,9.0,3.0,7.0,Low,Yes,Yes,"Garden, Gym, Clubhouse",West,Owner,Under_Construction
55191,Kerala,Kochi,Locality_416,Villa,5.0,3165.0,246.74,0.08,2023.0,Unfurnished,27.0,7.0,2.0,6.0,5.0,Medium,Yes,No,"Playground, Pool, Gym, Garden",East,Broker,Ready_to_Move
113293,Jharkhand,Jamshedpur,Locality_333,Independent House,1.0,3182.0,313.67,0.1,1999.0,Unfurnished,22.0,30.0,26.0,9.0,8.0,Low,Yes,Yes,"Garden, Clubhouse, Playground",East,Broker,Under_Construction
163258,Delhi,New Delhi,Locality_115,Villa,4.0,4962.0,462.8,0.09,1991.0,Furnished,2.0,24.0,34.0,6.0,8.0,Low,No,Yes,"Pool, Gym, Clubhouse, Playground",North,Builder,Under_Construction
90067,Chhattisgarh,Raipur,Locality_12,Independent House,5.0,4749.0,340.59,0.07,2019.0,Semi-furnished,9.0,22.0,6.0,2.0,5.0,High,No,Yes,"Clubhouse, Gym, Pool",East,Broker,Under_Construction
109755,Chhattisgarh,Raipur,Locality_324,Villa,1.0,1826.0,399.54,0.22,2013.0,Furnished,24.0,2.0,12.0,10.0,3.0,Medium,Yes,No,"Clubhouse, Gym, Playground, Garden, Pool",North,Owner,Under_Construction
77073,Andhra Pradesh,Vishakhapatnam,Locality_352,Independent House,3.0,2329.0,373.1,0.16,2002.0,Furnished,16.0,10.0,23.0,1.0,8.0,High,No,No,Pool,West,Owner,Under_Construction
29875,Gujarat,Surat,Locality_163,Independent House,3.0,3271.0,403.39,0.12,2005.0,Semi-furnished,0.0,1.0,20.0,2.0,9.0,Low,Yes,Yes,"Garden, Clubhouse, Pool, Playground, Gym",South,Broker,Ready_to_Move
215276,Andhra Pradesh,Vishakhapatnam,Locality_428,Villa,4.0,1834.0,157.97,0.09,1992.0,Unfurnished,30.0,7.0,33.0,4.0,8.0,High,Yes,No,"Pool, Garden, Clubhouse",North,Builder,Under_Construction
162810,Gujarat,Surat,Locality_333,Villa,4.0,825.0,150.47,0.18,1990.0,Unfurnished,20.0,10.0,35.0,5.0,6.0,High,Yes,Yes,"Garden, Clubhouse, Pool, Playground",West,Broker,Under_Construction
131945,Telangana,Warangal,Locality_51,Apartment,1.0,686.0,482.61,0.7,2016.0,Semi-furnished,4.0,28.0,9.0,2.0,2.0,High,No,No,Gym,West,Owner,Under_Construction
229309,Uttarakhand,Dehradun,Locality_320,Independent House,2.0,854.0,113.6,0.13,1994.0,Semi-furnished,19.0,8.0,31.0,5.0,4.0,High,Yes,Yes,"Gym, Clubhouse, Pool",West,Broker,Under_Construction
64751,Bihar,Gaya,Locality_329,Independent House,2.0,2750.0,250.84,0.09,1990.0,Unfurnished,20.0,1.0,35.0,8.0,3.0,Medium,Yes,Yes,Gym,West,Builder,Ready_to_Move
197483,Punjab,Amritsar,Locality_319,Independent House,4.0,1615.0,199.64,0.12,1995.0,Semi-furnished,18.0,13.0,30.0,1.0,5.0,High,Yes,Yes,"Clubhouse, Playground, Pool, Garden, Gym",North,Builder,Ready_to_Move
69733,Gujarat,Surat,Locality_477,Independent House,1.0,1699.0,102.29,0.06,2000.0,Semi-furnished,15.0,9.0,25.0,4.0,6.0,Low,Yes,No,"Pool, Gym",East,Owner,Ready_to_Move
90020,Madhya Pradesh,Bhopal,Locality_107,Independent House,5.0,873.0,378.42,0.43,2022.0,Furnished,20.0,2.0,3.0,1.0,2.0,Medium,Yes,No,"Gym, Playground",West,Owner,Ready_to_Move
151944,Andhra Pradesh,Vijayawada,Locality_55,Apartment,2.0,1772.0,84.15,0.05,2002.0,Furnished,4.0,3.0,23.0,9.0,9.0,High,No,No,Garden,South,Owner,Under_Construction
36917,Delhi,New Delhi,Locality_11,Villa,1.0,1134.0,130.34,0.11,2018.0,Furnished,1.0,10.0,7.0,5.0,9.0,Medium,No,Yes,Clubhouse,South,Builder,Under_Construction
89903,Punjab,Ludhiana,Locality_446,Independent House,3.0,4833.0,207.95,0.04,2009.0,Furnished,14.0,25.0,16.0,5.0,4.0,High,Yes,No,Garden,West,Builder,Ready_to_Move
56803,Uttarakhand,Dehradun,Locality_67,Independent House,3.0,943.0,201.11,0.21,2011.0,Furnished,3.0,10.0,14.0,4.0,1.0,High,Yes,Yes,"Garden, Gym",South,Broker,Under_Construction
47797,Kerala,Trivandrum,Locality_292,Villa,2.0,2414.0,266.03,0.11,1990.0,Unfurnished,28.0,14.0,35.0,8.0,1.0,Medium,No,Yes,"Garden, Gym, Playground, Clubhouse, Pool",East,Builder,Under_Construction
134422,Uttarakhand,Haridwar,Locality_429,Villa,2.0,1164.0,358.11,0.31,2009.0,Unfurnished,21.0,19.0,16.0,4.0,6.0,High,No,No,"Playground, Pool, Garden, Gym",South,Broker,Under_Construction
208480,Bihar,Gaya,Locality_455,Independent House,1.0,935.0,363.55,0.39,2002.0,Unfurnished,17.0,6.0,23.0,6.0,2.0,Low,No,No,"Pool, Playground, Gym",South,Broker,Under_Construction
157917,Tamil Nadu,Coimbatore,Locality_416,Independent House,5.0,4442.0,322.29,0.07,2003.0,Unfurnished,21.0,25.0,22.0,8.0,10.0,Medium,No,No,"Gym, Pool",West,Owner,Ready_to_Move
142985,Odisha,Cuttack,Locality_374,Apartment,1.0,4726.0,484.96,0.1,1996.0,Furnished,29.0,8.0,29.0,8.0,10.0,High,No,Yes,"Clubhouse, Gym, Playground, Garden",West,Broker,Under_Construction
47207,Delhi,Dwarka,Locality_81,Villa,5.0,4487.0,47.36,0.01,2022.0,Semi-furnished,9.0,12.0,3.0,4.0,3.0,Low,Yes,No,Clubhouse,West,Broker,Ready_to_Move
48544,Odisha,Cuttack,Locality_316,Independent House,1.0,3309.0,313.48,0.09,2004.0,Semi-furnished,16.0,6.0,21.0,10.0,2.0,Low,No,Yes,Clubhouse,North,Owner,Ready_to_Move
13914,Tamil Nadu,Coimbatore,Locality_349,Independent House,3.0,3206.0,179.71,0.06,2006.0,Unfurnished,28.0,24.0,19.0,3.0,7.0,Medium,Yes,Yes,"Gym, Pool",South,Owner,Ready_to_Move
1399,West Bengal,Durgapur,Locality_191,Independent House,5.0,3169.0,451.72,0.14,2018.0,Semi-furnished,28.0,18.0,7.0,10.0,10.0,Medium,No,No,Pool,South,Builder,Under_Construction
172656,Bihar,Patna,Locality_53,Independent House,5.0,2724.0,465.8,0.17,1994.0,Semi-furnished,22.0,1.0,31.0,1.0,6.0,Medium,Yes,No,"Gym, Playground, Clubhouse, Pool",South,Builder,Ready_to_Move
104220,Madhya Pradesh,Indore,Locality_86,Apartment,1.0,612.0,396.76,0.65,2016.0,Semi-furnished,15.0,15.0,9.0,10.0,4.0,Low,No,No,"Garden, Pool, Gym, Clubhouse",West,Broker,Ready_to_Move
66693,Assam,Guwahati,Locality_63,Apartment,1.0,2360.0,84.99,0.04,2004.0,Semi-furnished,2.0,28.0,21.0,8.0,8.0,Low,No,Yes,"Clubhouse, Pool, Gym",West,Builder,Ready_to_Move
209602,Bihar,Gaya,Locality_149,Apartment,5.0,574.0,467.15,0.81,2020.0,Semi-furnished,24.0,28.0,5.0,3.0,8.0,High,Yes,No,"Playground, Garden, Gym, Pool",East,Owner,Under_Construction
131954,Karnataka,Mangalore,Locality_402,Apartment,2.0,1312.0,391.21,0.3,2013.0,Unfurnished,30.0,29.0,12.0,9.0,6.0,Medium,Yes,No,"Playground, Gym, Clubhouse",East,Broker,Under_Construction
120,Uttarakhand,Haridwar,Locality_393,Independent House,2.0,1503.0,28.63,0.02,2008.0,Semi-furnished,21.0,30.0,17.0,5.0,4.0,High,Yes,No,"Gym, Pool, Clubhouse",West,Builder,Ready_to_Move
107311,West Bengal,Durgapur,Locality_58,Apartment,3.0,4855.0,339.08,0.07,2010.0,Unfurnished,22.0,16.0,15.0,10.0,3.0,High,No,No,"Garden, Pool",East,Builder,Under_Construction
167948,Bihar,Patna,Locality_267,Villa,4.0,1269.0,201.39,0.16,2007.0,Semi-furnished,22.0,25.0,18.0,8.0,5.0,Low,No,Yes,"Playground, Pool, Gym",West,Owner,Under_Construction
190338,Chhattisgarh,Raipur,Locality_473,Villa,4.0,1324.0,105.61,0.08,2004.0,Unfurnished,11.0,20.0,21.0,10.0,10.0,Low,Yes,No,"Gym, Pool, Garden, Clubhouse, Playground",North,Broker,Under_Construction
69792,Uttar Pradesh,Lucknow,Locality_100,Apartment,4.0,1616.0,261.24,0.16,2008.0,Furnished,13.0,30.0,17.0,6.0,5.0,High,No,No,"Playground, Gym, Clubhouse, Garden",West,Builder,Ready_to_Move
168340,Tamil Nadu,Coimbatore,Locality_74,Apartment,5.0,1387.0,433.11,0.31,2000.0,Furnished,17.0,12.0,25.0,10.0,3.0,Low,Yes,No,"Clubhouse, Gym",East,Builder,Ready_to_Move
111549,West Bengal,Durgapur,Locality_16,Apartment,5.0,4568.0,61.66,0.01,1990.0,Furnished,4.0,3.0,35.0,6.0,8.0,Medium,No,No,"Clubhouse, Pool, Gym",West,Broker,Under_Construction
125310,Karnataka,Bangalore,Locality_228,Apartment,1.0,1058.0,173.95,0.16,2013.0,Semi-furnished,3.0,29.0,12.0,4.0,8.0,Medium,Yes,Yes,"Clubhouse, Pool, Garden, Playground, Gym",West,Broker,Under_Construction
124438,Punjab,Ludhiana,Locality_390,Villa,5.0,1665.0,355.88,0.21,1998.0,Furnished,2.0,12.0,27.0,10.0,3.0,High,Yes,No,"Pool, Playground, Garden, Clubhouse",South,Broker,Ready_to_Move
163757,Andhra Pradesh,Vishakhapatnam,Locality_349,Independent House,3.0,758.0,231.42,0.31,1999.0,Unfurnished,24.0,10.0,26.0,6.0,8.0,High,Yes,Yes,"Pool, Playground, Garden, Gym",East,Builder,Ready_to_Move
226149,West Bengal,Durgapur,Locality_188,Independent House,4.0,2841.0,227.94,0.08,2000.0,Semi-furnished,19.0,7.0,25.0,9.0,1.0,Medium,Yes,Yes,"Clubhouse, Garden, Playground, Gym, Pool",North,Owner,Under_Construction
240895,Madhya Pradesh,Indore,Locality_198,Villa,2.0,1159.0,415.82,0.36,2004.0,Unfurnished,24.0,24.0,21.0,8.0,7.0,Low,No,Yes,"Clubhouse, Gym, Pool",South,Broker,Under_Construction
178850,Delhi,Dwarka,Locality_255,Villa,5.0,4395.0,157.48,0.04,1994.0,Semi-furnished,5.0,25.0,31.0,2.0,9.0,Medium,Yes,Yes,"Clubhouse, Garden, Pool, Gym",South,Builder,Ready_to_Move
171810,Kerala,Kochi,Locality_496,Villa,2.0,3024.0,430.11,0.14,2008.0,Furnished,27.0,19.0,17.0,9.0,7.0,High,No,Yes,"Playground, Pool, Garden, Gym",South,Owner,Ready_to_Move
5694,Chhattisgarh,Bilaspur,Locality_15,Apartment,2.0,3175.0,118.12,0.04,2021.0,Semi-furnished,27.0,25.0,4.0,4.0,7.0,High,No,Yes,"Garden, Gym, Clubhouse, Playground",North,Owner,Ready_to_Move
132672,Andhra Pradesh,Vishakhapatnam,Locality_428,Apartment,4.0,3489.0,404.01,0.12,2015.0,Furnished,6.0,2.0,10.0,5.0,2.0,High,No,No,Gym,East,Builder,Under_Construction
187675,Maharashtra,Nagpur,Locality_176,Villa,5.0,2296.0,262.68,0.11,1993.0,Unfurnished,28.0,26.0,32.0,9.0,4.0,High,No,No,"Playground, Gym, Clubhouse, Pool, Garden",West,Broker,Ready_to_Move
168827,Bihar,Gaya,Locality_420,Villa,3.0,783.0,339.98,0.43,2016.0,Furnished,26.0,2.0,9.0,9.0,8.0,Low,Yes,Yes,"Clubhouse, Playground",West,Builder,Ready_to_Move
108400,Delhi,Dwarka,Locality_225,Apartment,1.0,4571.0,206.56,0.05,2013.0,Semi-furnished,2.0,9.0,12.0,8.0,7.0,High,No,No,"Gym, Clubhouse, Garden, Playground, Pool",South,Builder,Under_Construction
165467,Tamil Nadu,Chennai,Locality_490,Independent House,3.0,3784.0,430.81,0.11,2004.0,Unfurnished,26.0,13.0,21.0,4.0,4.0,Low,Yes,No,"Clubhouse, Garden",East,Broker,Ready_to_Move
180288,West Bengal,Durgapur,Locality_78,Apartment,3.0,4434.0,40.28,0.01,2008.0,Unfurnished,13.0,3.0,17.0,3.0,1.0,Medium,No,No,"Clubhouse, Pool, Garden, Playground, Gym",East,Owner,Ready_to_Move
149789,Uttar Pradesh,Lucknow,Locality_59,Apartment,3.0,2978.0,115.84,0.04,2012.0,Semi-furnished,4.0,30.0,13.0,10.0,5.0,Medium,Yes,No,"Gym, Pool",North,Owner,Under_Construction
149709,Karnataka,Bangalore,Locality_92,Independent House,3.0,2336.0,292.45,0.13,1997.0,Semi-furnished,28.0,25.0,28.0,2.0,10.0,Low,No,Yes,"Gym, Garden, Pool",North,Builder,Ready_to_Move
140051,Karnataka,Mysore,Locality_362,Apartment,3.0,4082.0,221.75,0.05,2017.0,Furnished,23.0,22.0,8.0,9.0,2.0,Low,No,No,"Gym, Garden",North,Owner,Under_Construction
71903,Haryana,Faridabad,Locality_252,Villa,1.0,4544.0,45.08,0.01,1992.0,Semi-furnished,29.0,12.0,33.0,2.0,5.0,Medium,Yes,Yes,"Clubhouse, Gym",West,Broker,Ready_to_Move
214980,Uttar Pradesh,Noida,Locality_254,Independent House,2.0,695.0,399.21,0.57,2001.0,Semi-furnished,22.0,16.0,24.0,4.0,2.0,Low,Yes,No,"Pool, Playground, Garden, Clubhouse",South,Owner,Ready_to_Move
47380,Assam,Guwahati,Locality_264,Villa,4.0,1403.0,307.66,0.22,2000.0,Unfurnished,29.0,16.0,25.0,7.0,10.0,Medium,No,Yes,"Pool, Clubhouse, Garden, Gym, Playground",North,Broker,Ready_to_Move
35387,Andhra Pradesh,Vishakhapatnam,Locality_96,Independent House,2.0,1315.0,230.56,0.18,1993.0,Unfurnished,2.0,15.0,32.0,2.0,3.0,High,Yes,Yes,"Pool, Gym, Garden, Playground",West,Owner,Ready_to_Move
222239,Punjab,Amritsar,Locality_329,Independent House,1.0,4992.0,56.8,0.01,2002.0,Furnished,19.0,4.0,23.0,5.0,9.0,Low,Yes,No,"Garden, Playground, Pool, Clubhouse",South,Owner,Under_Construction
231176,Gujarat,Surat,Locality_91,Apartment,2.0,931.0,21.63,0.02,2017.0,Unfurnished,23.0,26.0,8.0,8.0,4.0,Low,Yes,No,"Gym, Garden, Pool, Clubhouse",East,Builder,Under_Construction
54835,Odisha,Bhubaneswar,Locality_67,Independent House,4.0,4407.0,362.44,0.08,2009.0,Unfurnished,19.0,1.0,16.0,2.0,2.0,Medium,Yes,Yes,"Gym, Garden, Playground",North,Owner,Ready_to_Move
202883,West Bengal,Durgapur,Locality_277,Villa,5.0,3046.0,109.82,0.04,1998.0,Furnished,18.0,2.0,27.0,1.0,4.0,Low,No,Yes,Gym,West,Builder,Ready_to_Move
65766,Assam,Guwahati,Locality_371,Independent House,4.0,4128.0,482.5,0.12,2013.0,Semi-furnished,19.0,14.0,12.0,4.0,9.0,Low,Yes,No,"Playground, Pool, Gym, Garden",West,Owner,Under_Construction
161026,Chhattisgarh,Raipur,Locality_240,Villa,4.0,1897.0,75.22,0.04,1994.0,Semi-furnished,26.0,25.0,31.0,10.0,9.0,Medium,Yes,No,"Garden, Gym",East,Owner,Under_Construction
148031,Delhi,Dwarka,Locality_481,Independent House,4.0,1514.0,103.18,0.07,2022.0,Furnished,1.0,10.0,3.0,7.0,1.0,Medium,No,Yes,"Gym, Playground",West,Owner,Under_Construction
171006,Uttar Pradesh,Noida,Locality_257,Villa,2.0,2965.0,44.48,0.02,2011.0,Furnished,1.0,26.0,14.0,10.0,10.0,Low,Yes,No,"Garden, Pool, Gym",West,Builder,Under_Construction
183612,West Bengal,Kolkata,Locality_100,Apartment,4.0,1516.0,31.82,0.02,2021.0,Furnished,19.0,4.0,4.0,10.0,1.0,Low,Yes,Yes,"Gym, Clubhouse, Garden, Pool",South,Builder,Under_Construction
113211,Maharashtra,Mumbai,Locality_409,Villa,1.0,972.0,433.73,0.45,1998.0,Furnished,7.0,29.0,27.0,10.0,6.0,Medium,No,Yes,"Garden, Playground, Gym",West,Owner,Under_Construction
161009,Karnataka,Mangalore,Locality_468,Apartment,4.0,4715.0,426.37,0.09,1990.0,Unfurnished,4.0,15.0,35.0,8.0,9.0,Medium,Yes,No,"Playground, Clubhouse, Pool, Garden, Gym",South,Broker,Ready_to_Move
216341,Delhi,Dwarka,Locality_87,Villa,2.0,4474.0,472.4,0.11,2014.0,Semi-furnished,7.0,6.0,11.0,9.0,1.0,Low,Yes,No,"Clubhouse, Playground, Gym, Garden, Pool",North,Builder,Ready_to_Move
62211,Telangana,Warangal,Locality_104,Independent House,3.0,604.0,360.25,0.6,2011.0,Semi-furnished,0.0,14.0,14.0,2.0,9.0,Medium,No,Yes,"Gym, Garden, Playground, Clubhouse, Pool",North,Owner,Under_Construction
77059,Punjab,Ludhiana,Locality_168,Villa,2.0,3080.0,433.52,0.14,2009.0,Semi-furnished,25.0,26.0,16.0,8.0,4.0,Low,No,No,"Garden, Clubhouse, Pool",North,Builder,Ready_to_Move
171204,Punjab,Amritsar,Locality_154,Apartment,1.0,1947.0,270.16,0.14,2008.0,Semi-furnished,23.0,2.0,17.0,9.0,9.0,High,No,Yes,Garden,South,Broker,Under_Construction
30830,Kerala,Kochi,Locality_312,Apartment,5.0,4061.0,355.61,0.09,2007.0,Semi-furnished,20.0,13.0,18.0,10.0,8.0,Low,No,No,Playground,South,Owner,Ready_to_Move
135438,Maharashtra,Mumbai,Locality_481,Independent House,4.0,783.0,299.18,0.38,2002.0,Unfurnished,20.0,14.0,23.0,10.0,4.0,Low,No,Yes,"Pool, Clubhouse, Garden, Playground, Gym",South,Builder,Under_Construction
133216,Jharkhand,Ranchi,Locality_228,Independent House,4.0,2520.0,277.59,0.11,1990.0,Furnished,22.0,7.0,35.0,9.0,7.0,Medium,Yes,Yes,"Pool, Playground, Clubhouse, Gym",South,Builder,Under_Construction
28975,Andhra Pradesh,Vishakhapatnam,Locality_332,Villa,1.0,2919.0,289.42,0.1,2008.0,Furnished,29.0,17.0,17.0,2.0,8.0,Medium,Yes,No,Garden,West,Builder,Ready_to_Move
75553,Telangana,Hyderabad,Locality_339,Apartment,3.0,3820.0,163.55,0.04,1990.0,Semi-furnished,23.0,1.0,35.0,4.0,3.0,Low,No,Yes,Clubhouse,West,Broker,Under_Construction
55998,Uttar Pradesh,Noida,Locality_165,Independent House,2.0,1316.0,426.88,0.32,2012.0,Unfurnished,7.0,13.0,13.0,7.0,8.0,Low,Yes,Yes,"Clubhouse, Playground, Pool",North,Builder,Ready_to_Move
183939,Uttar Pradesh,Noida,Locality_27,Villa,1.0,1367.0,216.19,0.16,1997.0,Semi-furnished,25.0,25.0,28.0,2.0,8.0,High,Yes,Yes,Garden,East,Builder,Under_Construction
180134,Odisha,Bhubaneswar,Locality_231,Independent House,3.0,4061.0,499.08,0.12,2003.0,Furnished,15.0,29.0,22.0,6.0,6.0,High,Yes,Yes,"Gym, Garden",South,Broker,Under_Construction
161183,Chhattisgarh,Raipur,Locality_284,Independent House,5.0,3176.0,20.88,0.01,2011.0,Furnished,6.0,6.0,14.0,2.0,1.0,Low,No,No,"Gym, Playground, Clubhouse, Garden",South,Builder,Ready_to_Move
35983,Karnataka,Mangalore,Locality_366,Apartment,3.0,2402.0,481.01,0.2,2021.0,Semi-furnished,24.0,28.0,4.0,5.0,8.0,Low,No,Yes,Pool,West,Owner,Ready_to_Move
225585,Kerala,Kochi,Locality_301,Villa,4.0,2315.0,471.96,0.2,2012.0,Unfurnished,3.0,24.0,13.0,8.0,2.0,High,Yes,No,"Gym, Playground",East,Builder,Ready_to_Move
158541,Bihar,Patna,Locality_121,Independent House,3.0,1997.0,138.78,0.07,2005.0,Furnished,8.0,16.0,20.0,2.0,8.0,Low,Yes,No,"Garden, Playground",West,Builder,Under_Construction
226854,Gujarat,Surat,Locality_63,Villa,3.0,739.0,276.68,0.37,2009.0,Furnished,0.0,17.0,16.0,4.0,7.0,High,Yes,No,"Gym, Playground, Pool",West,Broker,Ready_to_Move
165390,Haryana,Gurgaon,Locality_28,Apartment,1.0,2916.0,419.93,0.14,2002.0,Semi-furnished,8.0,1.0,23.0,4.0,7.0,High,No,Yes,"Pool, Playground",East,Builder,Under_Construction
181992,Gujarat,Ahmedabad,Locality_211,Apartment,2.0,2098.0,383.32,0.18,2023.0,Furnished,28.0,4.0,2.0,3.0,4.0,High,No,Yes,"Garden, Playground, Clubhouse, Pool, Gym",East,Builder,Under_Construction
76985,Uttar Pradesh,Noida,Locality_141,Apartment,5.0,3973.0,303.86,0.08,1994.0,Furnished,2.0,13.0,31.0,2.0,10.0,High,Yes,Yes,"Pool, Playground, Gym, Garden",West,Builder,Ready_to_Move
52731,Assam,Silchar,Locality_191,Independent House,3.0,4738.0,456.61,0.1,2005.0,Semi-furnished,5.0,16.0,20.0,4.0,9.0,Medium,Yes,Yes,"Pool, Garden, Clubhouse, Playground, Gym",East,Owner,Ready_to_Move
41075,Assam,Guwahati,Locality_411,Independent House,4.0,1224.0,409.84,0.33,1998.0,Semi-furnished,15.0,16.0,27.0,9.0,6.0,Low,Yes,Yes,"Playground, Pool, Gym, Clubhouse, Garden",West,Owner,Under_Construction
219206,Karnataka,Mangalore,Locality_244,Independent House,4.0,1585.0,324.31,0.2,1999.0,Furnished,9.0,7.0,26.0,7.0,5.0,High,No,Yes,"Pool, Gym, Garden, Playground",North,Builder,Under_Construction
193624,Delhi,New Delhi,Locality_421,Independent House,1.0,1720.0,97.55,0.06,2009.0,Semi-furnished,1.0,24.0,16.0,9.0,3.0,High,No,No,"Pool, Gym, Playground, Clubhouse, Garden",South,Broker,Ready_to_Move
53719,West Bengal,Durgapur,Locality_490,Apartment,1.0,1817.0,360.41,0.2,2007.0,Furnished,11.0,7.0,18.0,9.0,5.0,Medium,Yes,Yes,"Pool, Clubhouse",North,Builder,Ready_to_Move
236865,Chhattisgarh,Bilaspur,Locality_20,Independent House,3.0,1401.0,267.04,0.19,2013.0,Unfurnished,13.0,20.0,12.0,6.0,10.0,High,No,Yes,"Garden, Gym, Pool, Clubhouse, Playground",North,Builder,Under_Construction
70017,Chhattisgarh,Bilaspur,Locality_215,Independent House,5.0,3860.0,35.05,0.01,2023.0,Unfurnished,5.0,4.0,2.0,5.0,1.0,High,No,Yes,Pool,West,Owner,Under_Construction
44677,Punjab,Ludhiana,Locality_145,Villa,4.0,2582.0,178.57,0.07,2013.0,Furnished,10.0,13.0,12.0,3.0,8.0,Medium,Yes,No,"Pool, Clubhouse, Playground, Garden, Gym",East,Builder,Ready_to_Move
6932,Karnataka,Mysore,Locality_369,Villa,5.0,2819.0,278.83,0.1,2017.0,Unfurnished,11.0,17.0,8.0,10.0,5.0,High,No,No,"Pool, Playground, Garden, Clubhouse",North,Builder,Under_Construction
197983,Odisha,Cuttack,Locality_110,Villa,3.0,4350.0,64.33,0.01,2015.0,Furnished,26.0,20.0,10.0,7.0,10.0,Medium,No,No,"Pool, Clubhouse, Playground, Gym",East,Owner,Under_Construction
172578,Assam,Silchar,Locality_61,Apartment,5.0,1627.0,290.98,0.18,2019.0,Unfurnished,8.0,3.0,6.0,1.0,9.0,Medium,No,No,"Playground, Pool, Clubhouse, Gym, Garden",West,Broker,Under_Construction
241647,Uttar Pradesh,Noida,Locality_184,Apartment,5.0,2337.0,362.22,0.15,2015.0,Unfurnished,24.0,14.0,10.0,3.0,10.0,High,Yes,Yes,"Pool, Gym, Garden, Clubhouse, Playground",South,Owner,Ready_to_Move
56490,Telangana,Warangal,Locality_101,Independent House,1.0,3746.0,346.69,0.09,2020.0,Semi-furnished,17.0,27.0,5.0,5.0,5.0,Medium,Yes,Yes,"Clubhouse, Garden, Playground, Gym",North,Owner,Ready_to_Move
88428,Delhi,New Delhi,Locality_139,Independent House,2.0,3133.0,451.12,0.14,1991.0,Semi-furnished,5.0,13.0,34.0,1.0,5.0,High,No,Yes,"Pool, Playground, Gym",West,Builder,Under_Construction
181762,Kerala,Kochi,Locality_248,Villa,5.0,3872.0,387.3,0.1,1993.0,Unfurnished,22.0,22.0,32.0,4.0,2.0,High,Yes,Yes,"Gym, Garden",South,Builder,Under_Construction
140256,Madhya Pradesh,Bhopal,Locality_459,Villa,2.0,4892.0,259.3,0.05,2012.0,Furnished,16.0,8.0,13.0,8.0,2.0,Low,Yes,No,"Clubhouse, Pool, Gym",West,Broker,Ready_to_Move
65449,Andhra Pradesh,Vishakhapatnam,Locality_144,Independent House,5.0,1497.0,453.21,0.3,2004.0,Unfurnished,17.0,1.0,21.0,9.0,8.0,Medium,No,Yes,"Clubhouse, Pool",East,Builder,Under_Construction
141239,Haryana,Gurgaon,Locality_497,Independent House,4.0,2751.0,306.1,0.11,2019.0,Semi-furnished,21.0,4.0,6.0,4.0,9.0,Medium,No,No,"Playground, Garden, Clubhouse, Pool, Gym",West,Owner,Under_Construction
167450,Delhi,Dwarka,Locality_194,Apartment,2.0,2107.0,435.43,0.21,2022.0,Semi-furnished,24.0,3.0,3.0,7.0,9.0,Medium,No,No,"Playground, Pool",West,Builder,Ready_to_Move
205585,Kerala,Kochi,Locality_115,Independent House,3.0,2004.0,225.71,0.11,2005.0,Unfurnished,2.0,16.0,20.0,6.0,2.0,High,No,Yes,"Clubhouse, Pool, Gym, Playground",North,Builder,Under_Construction
148524,Odisha,Cuttack,Locality_488,Villa,1.0,1133.0,270.41,0.24,1998.0,Semi-furnished,7.0,30.0,27.0,8.0,5.0,Low,No,No,Pool,South,Owner,Under_Construction
123639,Madhya Pradesh,Indore,Locality_432,Independent House,5.0,2128.0,151.77,0.07,1995.0,Semi-furnished,6.0,22.0,30.0,4.0,2.0,Low,No,Yes,Pool,East,Builder,Under_Construction
79841,Uttar Pradesh,Lucknow,Locality_55,Apartment,1.0,3672.0,141.11,0.04,2003.0,Furnished,4.0,2.0,22.0,3.0,7.0,Low,No,Yes,"Playground, Clubhouse",North,Owner,Ready_to_Move
97599,Tamil Nadu,Coimbatore,Locality_240,Apartment,5.0,2395.0,222.31,0.09,2023.0,Unfurnished,22.0,22.0,2.0,4.0,2.0,Medium,Yes,Yes,"Garden, Clubhouse",North,Owner,Ready_to_Move
235923,Bihar,Gaya,Locality_79,Villa,1.0,1208.0,498.6,0.41,1995.0,Semi-furnished,2.0,22.0,30.0,10.0,1.0,Medium,No,Yes,Playground,East,Builder,Ready_to_Move
169605,Punjab,Amritsar,Locality_476,Independent House,5.0,547.0,298.14,0.55,2000.0,Furnished,13.0,17.0,25.0,8.0,6.0,Medium,Yes,Yes,"Playground, Gym, Clubhouse, Pool",East,Owner,Ready_to_Move
115445,Haryana,Faridabad,Locality_368,Apartment,5.0,1695.0,96.64,0.06,2009.0,Furnished,7.0,2.0,16.0,2.0,1.0,High,Yes,No,"Gym, Clubhouse, Pool, Garden",South,Owner,Under_Construction
146503,Punjab,Ludhiana,Locality_27,Independent House,2.0,4409.0,66.1,0.01,2010.0,Semi-furnished,15.0,22.0,15.0,10.0,9.0,High,No,No,"Playground, Pool, Garden",East,Builder,Ready_to_Move
201227,Kerala,Kochi,Locality_245,Apartment,2.0,1203.0,23.52,0.02,2018.0,Unfurnished,10.0,14.0,7.0,6.0,3.0,Medium,Yes,Yes,"Clubhouse, Garden, Pool, Playground",North,Builder,Ready_to_Move
